,Unnamed: 0,county_code,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,beds_in_hospitals,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,percent_vaccinated_01,percent_vaccinated_01_r,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60
715,715,1013000,43.7,0.0,0,85.5,80.7,76.3,70.2,2.4,29.9,319.6,3.13,0.76,2649,4529,83,12.1,337.96,24.0,25.0,1.6,0.0,0.0,5512.39,339.92,1.42,5409.57,467.84,741.0,93.98,4.9,-2.83,-1.7,81.6,10.0,76,734.6,65.5,17.94,35.03,23.44,19.09,683.11,2,0.0472440944881889,0.0647419072615923,0.1465441819772528,0.7007874015748031,0.0406824146981627,0.479,-0.0840494443424517,0.4942420237870493,0.5235294117647059,3.777348102101545,6.610597552415364,1.8323579384557296,2.793057851239669,0.0517273928638852,0.0573909760241646,0.0573909760241646,0.0517273928638852,0.056635831602794,0.0579573343401925,0.0645648480271851,0.0728714366622616,0.068906928450066,0.0673966396073249,0.0639984897111572,0.062488200868416,0.0670190673966396,0.0615442703417028,0.0507834623371719,0.0336039267509911,0.0302057768548234,0.0119402985074626
716,716,1014000,783.7,100.0,2113,98.5,97.2,96.5,93.4,7.5,28.8,414.9,2.41,0.63,3088,5060,198,22.4,129.17,629.0,584.0,5.2,56.03,7.15,4853.04,1127.16,68.9,4714.39,523.29,1014.0,109.54,3.6,-6.72,-7.3,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,1,0.3016145495035724,0.0673192910828616,0.0720979864526306,0.4227521573721815,0.1254987473322817,0.613,0.4599402429064296,0.5298572531825316,0.6408512892970681,6.664026294058819,27.994642344563005,6.763284422411001,2.532745098039216,0.044268951944396,0.0443686006825938,0.0492513888542886,0.0432724645624174,0.0467352582147928,0.0542338257641812,0.06820956129643,0.0807902144939089,0.076380757828654,0.0683839465882763,0.0627787050646471,0.0736902418973119,0.0824344186741735,0.0714730574724097,0.0599138038414588,0.0312897037941257,0.0234921900301437,0.0637093829864914
717,717,1014000,70.8,14.7,2851,92.0,84.0,79.2,76.8,0.3,28.9,313.9,3.19,0.76,7128,2640,120,18.8,662.76,176.0,172.0,4.1,0.25,0.35,5109.06,546.88,20.2,4917.75,487.26,666.0,88.28,4.4,-3.36,-3.8,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,3,0.0936579314622422,0.0510156613428438,0.1521166072259265,0.6373081097844627,0.059078926965421,0.527,0.1081051600494295,0.5020694493160295,0.5613944702043621,4.259859000699674,8.414273587185052,4.616555594528236,3.297313432835821,0.051911609961417,0.0526131182041389,0.054928095405121,0.0499473868817958,0.0600491055769905,0.0672746404770256,0.0690985619081024,0.0780077165906699,0.0687478077867415,0.0709224833391792,0.0661522272886706,0.0636969484391441,0.0668537355313925,0.0579445808488249,0.0521220624342336,0.0266573132234303,0.0229393195370045,0.0356564019448946
718,718,1014000,41.2,0.0,4388,91.5,85.0,81.2,78.5,0.2,29.0,274.8,3.64,0.78,1463,9506,208,17.7,1110.01,61.0,27.0,3.3,0.0,0.0,6311.45,629.8,3.81,6130.06,691.8,938.0,103.44,5.2,0.68,-4.8,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.0699899295065458,0.0896273917421953,0.0735146022155085,0.7109768378650554,0.0493454179254783,0.435,-0.2614797000577567,0.4949863263445761,0.5817709835592731,3.7184382563554808,6.418722614352485,3.0676845943482225,10.37392523364486,0.0619872379216043,0.0622151321786691,0.0601640838650866,0.0526435733819507,0.0752051048313582,0.0777119416590702,0.0752051048313582,0.0626709206927985,0.0667730173199635,0.0701914311759343,0.0590246125797629,0.0656335460346399,0.0551504102096627,0.0439835916134913,0.0428441203281677,0.0252962625341841,0.0234731084776663,0.0274223034734917
719,719,1014000,47.8,0.0,3077,93.7,85.2,81.6,76.0,0.3,32.3,318.2,3.14,0.69,2051,6407,149,13.5,1466.24,73.0,63.0,3.7,1.71,3.57,5302.19,767.03,20.26,5018.76,660.42,768.0,83.49,3.6,-3.74,0.7,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.1288659793814432,0.0659793814432989,0.1426116838487972,0.5649484536082474,0.086254295532646,0.5489999999999999,0.1966311020068521,0.4975625609359766,0.5905198167695678,3.86702563949741,6.913754406977442,3.574585635359116,11.366201550387595,0.054273643158921,0.0503737406564835,0.054273643158921,0.0515112122196945,0.0633734156646083,0.0685732856678583,0.0633734156646083,0.0656483587910302,0.0783230419239519,0.0781605459863503,0.0669483262918427,0.0622359441013974,0.0604484887877803,0.0562235944101397,0.0526486837829054,0.027299317517062,0.0233994150146246,0.0427672955974842
720,720,1014000,44.6,0.0,5369,92.8,85.6,79.4,62.9,0.3,29.5,355.2,2.82,0.67,2685,5447,100,8.9,2426.94,83.0,94.0,5.6,0.0,0.0,5511.76,558.28,1.46,5921.58,959.93,712.0,94.75,3.9,-2.41,-3.0,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.1083930830873049,0.055672711935892,0.0860396457191058,0.5537747785744411,0.186419232391396,0.512,0.0480092191863606,0.4963680387409201,0.5456398640996603,3.7977338590260175,6.6783231428256,3.730489849133917,20.2245,0.0480536412739802,0.0501024399329484,0.0545725460979698,0.0495436766623207,0.05531756379214,0.0636990128515552,0.0724529707580555,0.0741292605699385,0.0728254796051406,0.0702179176755447,0.0683553734401192,0.0568075991804805,0.0685416278636617,0.0670515924753212,0.0601601788042466,0.0242130750605326,0.0229092940957347,0.0699404761904761
721,721,1014000,43.0,0.0,5226,93.1,81.4,75.3,72.1,0.2,30.9,299.3,3.34,0.76,5226,3429,126,20.0,545.33,64.0,67.0,4.3,0.16,0.38,5280.4,325.38,2.85,5287.84,544.51,634.0,86.72,3.4,-4.0,-5.3,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.0834097158570119,0.069660861594867,0.0921173235563703,0.6681943171402384,0.076076993583868,0.435,-0.2614797000577567,0.4982778415614236,0.506721348826612,3.7612001156935615,6.557438524302,1.7062763107539227,4.469918032786886,0.0493685419058553,0.0497512437810945,0.0556831228473019,0.0547263681592039,0.0631458094144661,0.0696517412935323,0.0597014925373134,0.0711825487944891,0.0644852659778033,0.0773057787983161,0.0648679678530424,0.0658247225411404,0.0606582472254114,0.0612323000382701,0.0472636815920398,0.0308075009567546,0.0296593953310371,0.0556368960468521
722,722,1014000,29.4,0.0,2797,93.0,80.1,74.4,70.8,0.3,31.3,311.4,3.21,0.7,1399,9246,155,12.1,750.59,26.0,23.0,3.0,0.0,0.0,6416.39,496.0,15.1,6476.83,1434.38,895.0,85.11,3.2,-2.15,1.8,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.0534290271132376,0.0358851674641148,0.1068580542264752,0.7296650717703349,0.0717703349282296,0.471,-0.1161303378418814,0.4994637111190561,0.5503909643788011,3.380994674344636,5.422176684690384,4.746871648194494,7.900947368421053,0.0600643546657132,0.053986414015016,0.0622095101894887,0.0507686807293528,0.0589917769038255,0.0693600286020736,0.0711476582052198,0.0750804433321415,0.0636396138720057,0.0650697175545227,0.0661422953164104,0.0614944583482302,0.0618519842688594,0.0529138362531283,0.0461208437611726,0.0250268144440471,0.0314622810153736,0.0336134453781512
723,723,1014000,58.8,0.0,0,94.4,89.3,85.7,74.0,0.6,32.7,318.1,3.14,0.69,2671,4023,127,24.0,1738.74,141.0,166.0,4.8,0.0,0.0,5475.3,850.2,30.42,5286.73,702.46,590.0,63.14,4.0,-0.28,8.9,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.147945205479452,0.0575342465753424,0.1043052837573385,0.5900195694716243,0.0904109589041095,0.519,0.0760366130601275,0.4945703051862947,0.6222917669715936,4.074141854904581,7.668115805072325,4.040858012186171,9.553516483516484,0.0523310241527803,0.0558884104100355,0.0632840292080134,0.0535480247144729,0.056169256693503,0.0568245646882606,0.0674031080322037,0.0806964987829994,0.0812581913499344,0.0766710353866317,0.0677775697434937,0.0632840292080134,0.0623478749297884,0.055420333270923,0.0460587904886725,0.0223740872495787,0.0201273169818386,0.06
724,724,1014000,47.8,25.5,3037,96.1,82.0,77.2,77.7,0.2,29.8,340.2,2.94,0.72,12149,2672,70,22.2,1869.55,184.0,195.0,5.4,1.89,3.95,5401.42,518.4,3.58,5067.14,525.45,734.0,96.82,3.9,-7.61,-3.4,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,3,0.1252831503746297,0.0602892489980832,0.0994946854852761,0.6304234187140617,0.0766684091305105,0.495,-0.0200006667066695,0.5118939830438719,0.5711764705882353,3.86702563949741,6.913754406977442,4.792493209317639,7.360433070866142,0.0469174417647543,0.0525146102559881,0.051773808543913,0.0506214503251296,0.0542431475841633,0.065437484566631,0.0633797020330891,0.0691414931270063,0.0731747468927483,0.0703761626471314,0.0665075314840727,0.066178286278706,0.0674129557988311,0.066425220182731,0.0531731006667215,0.0299613136883694,0.0253518808132356,0.0601736972704714
725,725,1014000,53.1,0.0,2996,95.4,87.5,83.9,81.5,1.1,32.4,316.0,3.16,0.63,5991,3510,81,22.6,793.03,66.0,74.0,4.0,0.0,0.0,5725.46,639.71,14.17,5518.82,1329.71,647.0,89.29,4.8,-3.01,1.8,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,2,0.0617719731733145,0.046946699611719,0.2710907165548888,0.5739498764560537,0.0395340628309212,0.516,0.064021858764931,0.5067601402103155,0.5894283958205285,3.972176928247893,7.286974680894672,4.123685528292438,7.017964601769911,0.0509096978801535,0.0514104490068436,0.0560841261892839,0.0460691036554832,0.0567517943582039,0.0672675680186947,0.0665998998497746,0.071941245201135,0.072108162243365,0.0741111667501251,0.0649307294274745,0.0607578033717242,0.0657653146386246,0.0655983975963945,0.0542480387247538,0.029544316474712,0.0220330495743615,0.0438247011952191
726,726,1014000,59.7,49.2,1400,95.6,90.0,86.3,80.9,0.1,27.8,326.1,3.07,0.72,1750,6749,138,15.8,1347.28,107.0,85.0,4.6,2.13,3.57,5462.09,587.94,6.84,5438.05,333.33,838.0,96.3,4.3,-3.0,-4.3,85.8,24.0,784,752.0,67.8,18.77,33.71,24.02,19.16,133.4,3,0.1138966264314453,0.0591148251315382,0.0978025379139585,0.6388115134633241,0.0755184153512844,0.512,0.0480092191863606,0.5120034295513004,0.5674273858921162,4.089332020398556,7.726577508832744,3.286653329522721,11.515213675213674,0.0540154329808516,0.0487282080594455,0.0600171477565018,0.0550157187767933,0.0585881680480137,0.0664475564446984,0.0673049442697913,0.0707344955701629,0.0711631894827093,0.0778793941126036,0.0643040868819662,0.0635895970277222,0.0624464132609316,0.0565875964561303,0.0524435553015147,0.0301514718490997,0.0198628179479851,0.0290502793296089
727,727,1015000,35.2,0.0,3933,97.3,84.0,79.3,63.7,0.4,31.1,354.2,2.82,0.67,3933,5876,151,20.3,902.34,43.0,18.0,2.7,5.91,16.78,6063.71,825.15,-2.8,5864.67,985.99,729.0,85.83,3.6,-2.04,3.6,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.1246552675124103,0.0739106453392167,0.1252068394925538,0.5874241588527302,0.0888030888030888,0.5539999999999999,0.2168457347272194,0.5090261886600559,0.5834390862944162,3.5610460826040518,5.932958789676531,2.733790999237224,8.056607142857143,0.0513602847698957,0.0546656496313246,0.0587337909992372,0.0478006610729722,0.0503432494279176,0.0582252733282481,0.0709382151029748,0.0841596745486905,0.0706839562674803,0.0683956267480295,0.0566997203152809,0.0650902618866005,0.0704296974319857,0.0668700737350622,0.0544113907958301,0.0294940249173658,0.0218662598525298,0.022964509394572
728,728,1015000,50.9,0.0,5632,96.6,89.8,86.0,76.8,1.0,30.3,296.3,3.37,0.75,1126,5952,159,10.4,520.59,43.0,30.0,2.2,0.0,0.0,6003.77,581.05,3.54,5586.08,604.17,821.0,94.37,3.6,-4.8,-3.6,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.0346306068601583,0.0517810026385224,0.1695250659630607,0.7097625329815304,0.0343007915567282,0.495,-0.0200006667066695,0.5076349431818182,0.671372719374457,3.929862923556477,7.134423592694787,2.7494673295454546,4.69,0.0511363636363636,0.0513139204545454,0.0598366477272727,0.0609019886363636,0.0607244318181818,0.064453125,0.0637428977272727,0.0628551136363636,0.0765269886363636,0.0685369318181818,0.0658735795454545,0.061434659090909,0.064453125,0.0562855113636363,0.048828125,0.0271661931818181,0.0264559659090909,0.0237099023709902
729,729,1015000,59.3,0.0,0,96.4,89.2,85.8,79.1,1.6,29.0,283.2,3.53,0.77,2613,4370,155,12.6,302.14,21.0,21.0,2.8,0.0,0.0,6943.86,817.33,2.18,6724.15,1675.07,890.0,100.81,3.8,2.3,2.3,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.0617670054730258,0.0867865519937451,0.0922595777951524,0.7044566067240031,0.0547302580140734,0.481,-0.0760366130601272,0.4890929965556831,0.621998078770413,4.08260930600368,7.700649323271382,2.671259089169537,6.866818181818181,0.0623804056639877,0.0512820512820512,0.0585533869115958,0.050899349406812,0.0600841944125526,0.0700344431687715,0.0715652506697282,0.0784538844240336,0.0662074244163796,0.0612323000382701,0.0543436662839647,0.0574052812858783,0.0818982013011863,0.0581706850363566,0.0390355912743972,0.0283199387676999,0.0214313050133945,0.0205479452054794
730,730,1015000,33.1,0.0,0,84.3,79.4,76.3,38.7,0.3,37.0,415.3,2.41,0.59,1422,3650,179,12.9,483.34,31.0,17.0,2.9,0.0,0.0,6108.34,726.21,1.13,6223.82,1719.39,746.0,87.32,3.2,-9.47,-4.2,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.0919793966151582,0.0838852097130242,0.1766004415011037,0.5688005886681383,0.0787343635025754,0.514,0.0560146415546713,0.4985935302390998,0.5697722567287785,3.4995332823830174,5.75325994545701,0.9465541490857946,5.620232558139534,0.0492264416315049,0.0513361462728551,0.0632911392405063,0.0474683544303797,0.0495780590717299,0.060478199718706,0.0692686357243319,0.0794655414908579,0.0696202531645569,0.0590717299578059,0.0569620253164556,0.0724331926863572,0.0787623066104078,0.0632911392405063,0.0492264416315049,0.0267229254571026,0.0246132208157524,0.0244565217391304
731,731,1015000,74.0,0.0,0,96.8,86.3,81.0,74.9,1.6,31.9,330.8,3.02,0.67,3177,4990,78,12.7,200.06,25.0,24.0,2.7,0.0,0.0,7079.69,702.77,0.66,6629.25,2120.01,1011.0,96.95,3.5,-3.77,-0.3,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.0835952231301068,0.0471401634192331,0.0955373978629792,0.6869893148962917,0.086737900691389,0.545,0.1804883757122938,0.5070821529745042,0.6161191749427044,4.30406509320417,8.602325267042627,2.9436575385583885,4.652558139534884,0.0481586402266288,0.0563424614416115,0.0544538873150771,0.0522505508341202,0.0547686496694995,0.0601196096946805,0.0701920050361976,0.0717658168083097,0.0661000944287063,0.0714510544538873,0.0629524708844822,0.0629524708844822,0.0667296191375511,0.0632672332389046,0.0538243626062322,0.0384010072395341,0.0232924142272584,0.0275
732,732,1015000,73.6,0.0,5997,96.7,91.0,87.3,71.7,0.7,29.6,301.7,3.32,0.71,5997,2235,102,14.5,851.2,59.0,48.0,3.0,8.46,11.51,7135.56,758.78,28.7,7980.28,3382.49,726.0,104.85,3.5,-2.34,1.0,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.096763085399449,0.0674931129476584,0.0895316804407713,0.6880165289256198,0.0581955922865013,0.52,0.0800427076735365,0.5065866266466567,0.6161721688257418,4.298645025734831,8.579044235810887,3.739202934800734,10.508641975308642,0.0591962647990662,0.0576955144238786,0.0585292646323161,0.0495247623811905,0.0528597632149408,0.0708687677171919,0.0682007670501917,0.0775387693846923,0.0723695180923795,0.0626980156745039,0.0683675170918792,0.0658662664665666,0.0600300150075037,0.056528264132066,0.040520260130065,0.024178756044689,0.0285142571285642,0.0347826086956521
733,733,1015000,32.7,0.0,0,92.4,75.7,71.6,62.6,0.7,33.4,396.5,2.52,0.63,3410,2763,52,14.5,691.37,33.0,17.0,2.5,6.43,19.65,5446.66,843.35,18.02,5325.92,668.29,870.0,97.92,5.9,-7.33,2.9,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.1074481074481074,0.0702075702075702,0.1141636141636141,0.6221001221001221,0.086080586080586,0.547,0.1885566769389473,0.4950146627565982,0.5986418870621872,3.487375077903208,5.718391382198319,1.4718475073313784,6.647788461538462,0.050733137829912,0.0557184750733137,0.0530791788856305,0.0492668621700879,0.0577712609970674,0.0683284457478005,0.064516129032258,0.0782991202346041,0.069208211143695,0.0695014662756598,0.0651026392961876,0.0633431085043988,0.0730205278592375,0.0624633431085044,0.0413489736070381,0.0272727272727272,0.0252199413489736,0.0342465753424657
734,734,1015000,60.8,0.0,0,96.0,87.9,84.6,62.0,2.3,32.3,332.8,3.0,0.68,1595,4418,112,19.4,844.1,110.0,76.0,4.0,7.08,11.66,6191.23,857.27,45.41,6025.44,1130.98,423.0,64.22,3.1,-5.77,9.7,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.1593486478627508,0.0665891247455655,0.0898517010758941,0.6056993312009306,0.0785111951148589,0.506,0.024001152099543,0.5005641218503196,0.5996916752312436,4.107589788972121,7.797435475847171,0.806944966779491,6.44351145038168,0.0567882662655133,0.0631816472358029,0.0729597593080105,0.0501441644728594,0.0476369562492164,0.0616773223016171,0.070828632317914,0.0858718816597718,0.0849943587814968,0.0670678199824495,0.0572897079102419,0.0600476369562492,0.064936692992353,0.0541556976306882,0.0376081233546446,0.0213112699009652,0.0208098282562366,0.0555555555555555
735,735,1015000,61.8,0.0,0,95.4,88.4,83.5,78.5,0.3,28.5,302.9,3.3,0.76,2539,4891,63,6.4,129.0,16.0,18.0,2.3,2.19,3.54,5337.73,625.39,3.74,5170.55,513.22,617.0,71.31,3.9,-5.13,0.4,80.6,1.8,0,726.8,65.7,17.64,33.57,25.61,18.94,0.0,2,0.0581490581490581,0.0548730548730548,0.1253071253071253,0.7158067158067158,0.0458640458640458,0.493,-0.028001829548493,0.4891689641591177,0.60871694417238,4.123903364463645,7.861297602813418,3.6254430878298542,3.1463414634146343,0.0618353682552185,0.0598660890114218,0.0539582512800315,0.0582906656163844,0.0551398188263095,0.0669554942890901,0.0716817644742024,0.0779834580543521,0.0665616384403308,0.0657739267428121,0.0496258369436786,0.0594722331626624,0.0669554942890901,0.0543521071287908,0.051201260338716,0.033477747144545,0.0208743599842457,0.0324909747292418
736,736,1016000,1443.3,100.0,2709,98.1,95.5,93.2,84.5,66.9,27.7,454.5,2.2,0.64,14902,3174,110,21.4,105.71,1144.0,1131.0,6.8,68.52,4.75,5231.85,967.53,49.54,5151.94,520.3,1013.0,102.67,3.1,-9.33,-2.8,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,1,0.2474744050444098,0.0656315682419147,0.0886161773679571,0.450505118991118,0.1477727303546003,0.59,0.3639653772014115,0.532613072070863,0.6200549107699987,7.274687437373518,37.99078835717943,6.575023486780298,2.5169047619047618,0.0433834384646356,0.0459166554824855,0.051436048852503,0.0457992215809958,0.0459669842974097,0.0530465709300765,0.0626761508522346,0.0770869681921889,0.0798047241980942,0.0747550664340357,0.0595389880552945,0.0575929405448933,0.0774057173533753,0.0807945242249362,0.0664172594282646,0.0289390685813984,0.0250134210173131,0.0824978516184474
737,737,1016000,55.2,0.0,3190,96.0,87.0,82.0,76.8,0.1,33.8,330.1,3.03,0.65,3190,4032,137,23.6,389.6,37.0,37.0,3.9,0.0,0.0,5239.17,515.22,6.14,5191.84,364.36,743.0,94.56,4.4,-8.45,-2.5,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,2,0.1063444108761329,0.0809667673716012,0.1021148036253776,0.6404833836858006,0.0700906344410876,0.5379999999999999,0.1522936690800451,0.5065830721003135,0.6210879284649776,4.01096295328305,7.429670248402684,6.280564263322884,6.835087719298246,0.05141065830721,0.05141065830721,0.0476489028213166,0.0445141065830721,0.0579937304075235,0.0702194357366771,0.0680250783699059,0.0717868338557993,0.0680250783699059,0.0686520376175548,0.0717868338557993,0.0586206896551724,0.0777429467084639,0.0633228840125391,0.0554858934169278,0.0291536050156739,0.0266457680250783,0.0360576923076923
738,738,1016000,69.7,0.0,2102,94.7,79.9,73.6,72.8,0.4,31.8,365.4,2.74,0.68,2102,4997,114,10.4,87.5,29.0,25.0,4.4,0.0,0.0,5516.6,615.93,1.01,5737.9,958.74,600.0,111.59,3.8,-2.86,1.9,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,2,0.1089494163424124,0.0749027237354085,0.1313229571984435,0.627431906614786,0.0573929961089494,0.466,-0.1362102048345489,0.5128449096098954,0.6207302709069493,4.244200317766478,8.34865258589672,4.737868696479543,2.9166666666666665,0.0537583254043767,0.0561370123691722,0.0670789724072312,0.0599429115128449,0.0518553758325404,0.0561370123691722,0.0656517602283539,0.0823025689819219,0.0723120837297811,0.0732635585156993,0.0623215984776403,0.0642245480494766,0.066127497621313,0.0570884871550903,0.0470980019029495,0.0233111322549952,0.022359657469077,0.0451127819548872
739,739,1016000,38.4,0.0,0,92.0,83.0,76.2,74.5,0.5,28.4,323.5,3.09,0.74,4918,2901,74,9.7,981.0,58.0,69.0,4.4,0.39,1.02,6457.0,643.01,39.27,6277.45,1346.05,632.0,92.58,3.4,-4.46,-3.4,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,2,0.0585016835016835,0.0399831649831649,0.21506734006734,0.6414141414141414,0.04503367003367,0.476,-0.096073830089622,0.4965433102887353,0.5995061728395061,3.648057459593681,6.196773353931867,2.287311915412769,7.6640625,0.0512403416022773,0.0624237494916632,0.0610004066693777,0.0538836925579503,0.0551037006913379,0.0585603904026026,0.0721838145587637,0.0784871899145994,0.0693371289141927,0.0707604717364782,0.060187067913786,0.0664904432696218,0.0725904839365595,0.0585603904026026,0.0368035786905246,0.0278568523790158,0.0174867832452216,0.0626003210272873
740,740,1016000,37.8,0.0,0,96.1,85.2,79.3,69.1,1.2,38.5,460.5,2.17,0.54,3698,2904,72,16.5,1065.1,59.0,77.0,6.5,8.69,22.99,7831.17,877.39,4.72,7915.39,2798.27,441.0,84.45,2.2,-8.94,4.1,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,2,0.1422527763088313,0.0560549973558963,0.1570597567424643,0.550502379693284,0.094130089899524,0.54,0.1603426500751794,0.5186587344510546,0.6061083123425692,3.632309102625542,6.148170459575759,6.01487290427258,10.868367346938774,0.0438074634937804,0.0424553812871822,0.0516495402920497,0.0446187128177393,0.0505678745267712,0.0586803677663601,0.0540832882639264,0.077879935100054,0.0651703623580313,0.0694970254191454,0.0630070308274743,0.0681449432125473,0.0789616008653326,0.0827474310438074,0.0557057869118442,0.0351541373715521,0.028664142779881,0.090721649484536
741,741,1016000,56.3,0.0,7396,94.1,90.8,85.6,85.6,15.9,28.1,330.0,3.03,0.72,3698,2526,69,8.4,179.84,134.0,111.0,5.7,3.27,5.81,7040.29,833.84,6.87,8202.36,3537.08,663.0,87.82,4.8,-0.67,0.9,81.0,11.8,460,654.9,51.8,18.65,35.93,23.13,17.5,410.11,2,0.0748379493223335,0.0621685327047731,0.1791396582203889,0.63347083087802,0.0503830288744843,0.487,-0.0520117220881795,0.5058139534883721,0.6195534749729924,4.030694535145645,7.503332592921628,2.3718226068144945,1.372824427480916,0.0630070308274743,0.0619253650621957,0.0665224445646295,0.0561114115738236,0.0565170362358031,0.0616549486208761,0.0699026500811249,0.084505137912385,0.0765278528934559,0.0711195240670632,0.0615197404002163,0.0515143320713899,0.0635478637101135,0.0565170362358031,0.0401568415359653,0.0221741481882098,0.0201460248783126,0.0705741626794258
